Vertex	Eccentricity	Graph Size 16384
338	9
339	10
340	10
341	10
342	11
343	11
344	9
345	13
346	11
347	10
348	10
349	10
350	10
351	12
352	9
353	10
354	9
355	11
356	10
357	11
358	11
359	11
360	10
361	10
362	9
363	10
364	10
365	11
366	10
367	10
368	11
369	10
370	10
371	9
372	10
373	12
374	12
375	11
376	10
377	12
378	11
379	9
380	10
381	11
382	11
383	0
384	9
385	11
386	9
387	10
388	9
389	12
390	10
391	10
392	9
393	9
394	9
395	11
396	10
397	11
398	10
399	12
400	10
401	9
402	10
403	10
404	10
405	10
406	11
407	11
408	11
409	10
410	11
411	10
412	10
413	10
414	11
415	12
416	9
417	9
418	10
419	10
420	9
421	10
422	10
423	0
424	10
425	10
426	11
427	11
428	11
429	12
430	11
431	11
432	10
433	10
434	11
435	11
436	12
437	12
438	10
439	12
440	10
441	13
442	10
443	14
444	0
445	0
446	11
447	0
448	9
449	10
450	10
451	11
452	10
453	10
454	11
455	13
456	12
457	10
458	13
459	9
460	10
461	11
462	0
463	15
464	9
465	12
466	10
467	11
468	10
469	11
470	0
471	13
472	10
473	13
474	0
475	11
476	10
477	12
478	12
479	12
480	9
481	9
482	11
483	11
484	10
485	12
486	12
487	12
488	11
489	0
490	11
491	11
492	11
493	11
494	12
495	12
496	10
497	11
498	11
499	12
500	12
501	10
502	0
503	10
504	10
505	12
506	9
507	0
508	15
509	11
510	10
511	0
512	8
513	9
514	8
515	9
516	9
517	10
518	9
519	10
520	9
521	10
522	9
523	12
524	10
525	10
526	10
527	9
528	8
529	10
530	9
531	9
532	10
533	10
534	9
535	10
536	9
537	10
538	9
539	12
540	10
541	9
542	10
543	10
544	9
545	10
546	8
547	9
548	9
549	10
550	10
551	10
552	9
553	10
554	9
555	11
556	11
557	10
558	10
559	10
560	9
561	11
562	10
563	10
564	10
565	12
566	10
567	11
568	9
569	10
570	0
571	11
572	10
573	9
574	12
575	12
576	10
577	10
578	9
579	10
580	8
581	10
582	9
583	11
584	9
585	9
586	11
587	10
588	10
589	12
590	10
591	11
592	9
593	9
594	10
595	12
596	10
597	10
598	14
599	12
600	9
601	12
602	10
603	10
604	11
605	12
606	11
607	10
608	10
609	9
610	11
611	11
612	10
613	11
614	0
615	11
616	10
617	11
618	11
619	11
620	11
621	11
622	10
623	12
624	10
625	10
626	10
627	10
628	11
629	11
630	13
631	13
632	9
633	11
634	12
635	0
636	10
637	12
638	11
639	11
640	9
641	10
642	9
643	10
644	9
645	10
646	10
647	10
648	9
649	9
650	10
651	11
652	10
653	11
654	11
655	12
656	9
657	10
658	11
659	11
660	10
661	10
662	9
663	11
664	10
665	11
666	11
667	10
668	14
669	13
670	11
671	11
672	10
673	10
674	11
675	10
676	10
677	10
678	10
679	10
680	10
681	11
682	10
683	11
684	11
685	10
686	10
687	11
688	11
689	10
690	10
691	0
692	10
693	0
694	0
695	11
696	11
697	11
698	11
699	11
700	12
701	11
702	13
703	0
704	10
705	11
706	10
707	10
708	10
709	11
710	11
711	11
712	10
713	10
714	10
715	11
716	11
717	10
718	12
719	12
720	11
721	10
722	13
723	10
724	10
725	0
726	11
727	0
728	10
729	12
730	11
731	11
732	11
733	10
734	14
735	15
736	9
737	11
738	10
739	10
740	10
741	12
742	13
743	15
744	11
745	0
746	10
747	10
748	11
749	13
750	10
751	0
752	10
753	12
754	9
755	10
756	12
757	12
758	13
759	14
760	11
761	13
762	11
763	12
764	0
765	14
766	0
767	12
768	9
769	10
770	10
771	10
772	10
773	10
774	14
775	11
776	10
777	10
778	11
779	13
780	10
781	11
782	10
783	14
784	9
785	11
786	0
787	9
788	10
789	11
790	10
791	12
792	10
793	10
794	9
795	11
796	10
797	10
798	10
799	12
800	9
801	10
802	9
803	10
804	9
805	10
806	10
807	10
808	10
809	12
810	10
811	10
812	12
813	12
814	0
815	10
816	10
817	10
818	11
819	10
820	11
821	10
822	0
823	0
824	9
825	10
826	10
827	11
828	11
829	12
830	11
831	0
832	9
833	10
834	10
835	10
836	11
837	11
838	9
839	0
840	10
841	11
842	11
843	10
844	11
845	12
846	0
847	12
848	9
849	10
850	10
851	11
852	10
853	11
854	11
855	11
856	0
857	11
858	11
859	13
860	13
861	11
862	11
863	11
864	9
865	0
866	0
867	13
868	11
869	11
870	9
871	0
872	10
873	11
874	11
875	12
876	10
877	13
878	12
879	0
880	10
881	12
882	12
883	10
884	11
885	12
886	11
887	12
888	10
889	11
890	11
891	0
892	12
893	0
894	12
895	0
896	9
897	11
898	10
899	11
900	10
901	12
902	10
903	13
904	11
905	10
906	10
907	0
908	10
909	11
910	11
911	0
912	10
913	14
914	10
915	19
916	10
917	10
918	11
919	11
920	10
921	0
922	10
923	12
924	11
925	14
926	0
927	0
928	10
929	10
930	10
931	11
932	10
933	10
934	14
935	11
936	10
937	11
938	11
939	10
940	11
941	11
942	0
943	0
944	13
945	11
946	11
947	0
948	11
949	0
950	0
951	11
952	11
953	12
954	11
955	13
956	10
957	0
958	11
959	0
960	10
961	10
962	11
963	13
964	10
965	0
966	10
967	12
968	11
969	11
970	11
971	12
972	11
973	0
974	11
975	11
976	10
977	10
978	10
979	10
980	11
981	12
982	12
983	0
984	12
985	14
986	12
987	0
988	12
989	13
990	0
991	0
992	9
993	11
994	14
995	0
996	14
997	12
998	12
999	10
1000	11
1001	11
1002	11
1003	12
1004	11
1005	13
1006	0
1007	0
1008	10
1009	0
1010	13
1011	11
1012	9
1013	14
1014	0
1015	0
1016	11
1017	13
1018	10
1019	13
1020	0
1021	0
1022	0
1023	0
1024	9
1025	9
1026	9
1027	9
1028	9
1029	9
1030	9
1031	10
1032	10
1033	10
1034	9
1035	10
1036	11
1037	11
1038	10
1039	11
1040	9
1041	9
1042	9
1043	9
1044	10
1045	11
1046	9
1047	9
1048	9
1049	9
1050	10
1051	11
1052	10
1053	10
1054	10
1055	11
1056	10
1057	10
1058	9
1059	9
1060	10
1061	9
1062	11
1063	10
1064	10
1065	11
1066	11
1067	12
1068	10
1069	12
1070	11
1071	12
1072	9
1073	11
1074	9
1075	10
1076	11
1077	11
1078	11
1079	12
1080	10
1081	10
1082	11
1083	12
1084	10
1085	12
1086	11
1087	11
1088	9
1089	10
1090	9
1091	10
1092	9
1093	11
1094	10
1095	10
1096	10
1097	10
1098	9
1099	10
1100	11
1101	10
1102	10
1103	11
1104	9
1105	10
1106	10
1107	10
1108	10
1109	11
1110	10
1111	11
1112	11
1113	10
1114	10
1115	12
1116	11
1117	11
1118	11
1119	0
1120	10
1121	11
1122	10
1123	11
1124	9
1125	10
1126	10
1127	11
1128	10
1129	11
1130	10
1131	13
1132	11
1133	11
1134	10
1135	12
1136	10
1137	10
1138	10
1139	11
1140	10
1141	10
1142	11
1143	11
1144	9
1145	12
1146	12
1147	13
1148	10
1149	0
1150	0
1151	0
1152	8
1153	11
1154	10
1155	10
1156	9
1157	10
1158	10
1159	10
1160	9
1161	10
1162	10
1163	11
1164	10
1165	11
1166	10
1167	0
1168	10
1169	10
1170	9
1171	10
1172	10
1173	12
1174	0
1175	12
1176	9
1177	11
1178	10
1179	0
1180	10
1181	10
1182	11
1183	11
1184	8
1185	9
1186	10
1187	9
1188	10
1189	13
1190	11
1191	11
1192	9
1193	10
1194	10
1195	10
1196	10
1197	14
1198	0
1199	11
1200	10
1201	11
1202	10
1203	12
1204	10
1205	12
1206	10
1207	14
1208	11
1209	10
1210	12
1211	11
1212	0
1213	11
1214	11
1215	0
1216	9
1217	10
1218	11
1219	10
1220	10
1221	10
1222	9
1223	12
1224	11
1225	10
1226	10
1227	10
1228	12
1229	12
1230	11
1231	0
1232	9
1233	11
1234	11
1235	13
1236	10
1237	10
1238	11
1239	12
1240	10
1241	11
1242	10
1243	11
1244	11
1245	0
1246	12
1247	0
1248	9
1249	11
1250	10
1251	12
1252	10
1253	11
1254	12
1255	11
1256	12
1257	10
1258	11
1259	11
1260	0
1261	0
1262	11
1263	11
1264	10
1265	11
1266	11
1267	12
1268	12
1269	10
1270	11
1271	0
1272	11
1273	0
1274	11
1275	12
1276	11
1277	12
1278	10
1279	12
1280	10
1281	10
1282	8
1283	10
1284	11
1285	10
1286	10
1287	10
1288	10
1289	10
1290	9
1291	11
1292	10
1293	12
1294	11
1295	0
1296	9
1297	10
1298	10
1299	10
1300	8
1301	10
1302	10
1303	10
1304	10
1305	9
1306	1
1307	11
1308	10
1309	13
1310	10
1311	12
1312	9
1313	10
1314	10
1315	10
1316	9
1317	11
1318	10
1319	0
1320	10
1321	11
1322	10
1323	11
1324	12
1325	11
1326	11
1327	11
1328	9
1329	11
1330	10
1331	10
1332	10
1333	10
1334	11
1335	10
1336	11
1337	10
1338	13
1339	12
1340	10
1341	11
1342	0
1343	12
1344	10
1345	10
1346	9
1347	11
1348	11
1349	9
1350	10
1351	12
1352	10
1353	11
1354	10
1355	11
1356	11
1357	10
1358	0
1359	11
1360	8
1361	10
1362	10
1363	11
1364	12
1365	11
1366	9
1367	11
1368	10
1369	9
1370	0
1371	0
1372	11
1373	11
1374	0
1375	12
1376	10
1377	11
1378	9
1379	11
1380	11
1381	0
1382	12
1383	11
1384	10
1385	12
1386	10
1387	12
1388	11
1389	0
1390	14
1391	0
1392	10
1393	12
1394	10
1395	10
1396	11
1397	11
1398	0
1399	0
1400	11
1401	12
1402	0
1403	10
1404	11
1405	11
1406	0
1407	14
1408	9
1409	10
1410	9
1411	10
1412	9
1413	11
1414	11
1415	11
1416	9
1417	12
1418	12
1419	13
1420	12
1421	10
1422	12
1423	0
1424	9
1425	11
1426	10
1427	11
1428	11
1429	10
1430	9
1431	11
1432	12
1433	0
1434	10
1435	11
1436	0
1437	11
1438	10
1439	11
1440	9
1441	11
1442	10
1443	10
1444	13
1445	12
1446	13
1447	11
1448	12
1449	0
1450	11
1451	11
1452	11
1453	13
1454	0
1455	0
1456	10
1457	10
1458	11
1459	0
1460	10
1461	11
1462	10
1463	0
1464	0
1465	13
1466	0
1467	15
1468	13
1469	13
1470	12
1471	0
1472	9
1473	14
1474	10
1475	10
1476	9
1477	10
1478	11
1479	11
1480	10
1481	11
1482	10
1483	0
1484	11
1485	1
1486	12
1487	11
1488	11
1489	0
1490	10
1491	11
1492	11
1493	0
1494	11
1495	11
1496	12
1497	12
1498	9
1499	0
1500	0
1501	0
1502	11
1503	0
1504	10
1505	11
1506	10
1507	10
1508	11
1509	12
1510	0
1511	12
1512	11
1513	11
1514	11
1515	0
1516	13
1517	12
1518	0
1519	0
1520	11
1521	12
1522	0
1523	0
1524	12
1525	0
1526	14
1527	0
1528	11
1529	0
1530	0
1531	0
1532	10
1533	13
1534	0
1535	12
1536	9
1537	9
1538	9
1539	10
1540	10
1541	10
1542	11
1543	10
1544	9
1545	9
1546	10
1547	10
1548	11
1549	10
1550	11
1551	10
1552	9
1553	10
1554	11
1555	11
1556	10
1557	10
1558	10
1559	11
1560	10
1561	10
1562	11
1563	13
1564	11
1565	11
1566	10
1567	12
1568	9
1569	9
1570	10
1571	11
1572	10
1573	10
1574	9
1575	11
1576	9
1577	11
1578	10
1579	0
1580	0
1581	11
1582	10
1583	11
1584	10
1585	11
1586	10
1587	11
1588	11
1589	0
1590	10
1591	12
1592	9
1593	12
1594	11
1595	11
1596	10
1597	13
1598	13
1599	11
1600	10
1601	10
1602	9
1603	11
1604	10
1605	10
1606	11
1607	12
1608	11
1609	12
1610	10
1611	10
1612	11
1613	10
1614	0
1615	12
1616	9
1617	11
1618	11
1619	10
1620	11
1621	11
1622	13
1623	11
1624	11
1625	10
1626	0
1627	12
1628	11
1629	0
1630	0
1631	11
1632	10
1633	10
1634	10
1635	12
1636	11
1637	11
1638	0
1639	11
1640	11
1641	12
1642	12
1643	11
1644	11
1645	11
1646	12
1647	12
1648	11
1649	10
1650	11
1651	10
1652	11
1653	0
1654	11
1655	12
1656	11
1657	0
1658	11
1659	0
1660	0
1661	0
1662	10
1663	0
1664	9
1665	9
1666	9
1667	10
1668	10
1669	10
1670	10
1671	11
1672	10
1673	10
1674	11
1675	10
1676	12
1677	11
1678	10
1679	11
1680	10
1681	10
1682	11
1683	12
1684	10
1685	10
1686	0
1687	0
1688	11
1689	12
1690	11
1691	0
1692	11
1693	0
1694	0
1695	15
1696	13
1697	10
1698	10
1699	10
1700	10
1701	11
1702	10
1703	12
1704	10
1705	11
1706	11
1707	0
1708	10
1709	12
1710	11
1711	0
1712	10
1713	11
1714	10
1715	11
1716	11
1717	11
1718	12
1719	0
1720	10
1721	11
1722	11
1723	0
1724	12
1725	0
1726	12
1727	14
1728	9
1729	11
1730	10
1731	11
1732	11
1733	10
1734	9
1735	0
1736	11
1737	11
1738	11
1739	12
1740	12
1741	13
1742	0
1743	12
1744	11
1745	12
1746	12
1747	11
1748	10
1749	11
1750	11
1751	12
1752	11
1753	0
1754	11
1755	0
1756	11
1757	0
1758	12
1759	0
1760	10
1761	0
1762	10
1763	11
1764	10
1765	12
1766	0
1767	12
1768	11
1769	0
1770	11
1771	0
1772	0
1773	11
1774	0
1775	0
1776	11
1777	11
1778	0
1779	0
1780	12
1781	0
1782	0
1783	15
1784	11
1785	0
1786	10
1787	0
1788	12
1789	0
1790	13
1791	0
1792	10
1793	10
1794	10
1795	11
1796	10
1797	10
1798	11
1799	11
1800	9
1801	10
1802	11
1803	0
1804	12
1805	11
1806	12
1807	12
1808	11
1809	10
1810	12
1811	11
1812	10
1813	11
1814	13
1815	0
1816	10
1817	10
1818	11
1819	14
1820	10
1821	0
1822	11
1823	0
1824	10
1825	11
1826	10
1827	10
1828	11
1829	0
1830	12
1831	12
1832	11
1833	11
1834	10
1835	10
1836	12
1837	11
1838	13
1839	0
1840	10
1841	10
1842	11
1843	11
1844	12
1845	12
1846	11
1847	14
1848	12
1849	10
1850	11
1851	0
1852	12
1853	11
1854	12
1855	0
1856	10
1857	11
1858	10
1859	11
1860	0
1861	12
1862	11
1863	10
1864	9
1865	12
1866	11
1867	9
1868	0
1869	12
1870	11
1871	0
1872	11
1873	10
1874	10
1875	0
1876	11
1877	11
1878	15
1879	13
1880	11
1881	11
1882	14
1883	0
1884	11
1885	12
1886	12
1887	0
1888	11
1889	11
1890	10
1891	12
1892	12
1893	10
1894	10
1895	0
1896	11
1897	12
1898	12
1899	12
1900	11
1901	11
1902	13
1903	0
1904	10
1905	11
1906	11
1907	13
1908	0
1909	0
1910	12
1911	12
1912	0
1913	12
1914	11
1915	0
1916	12
1917	11
1918	15
1919	0
1920	10
1921	11
1922	9
1923	11
1924	11
1925	12
1926	11
1927	10
1928	12
1929	11
1930	11
1931	12
1932	10
1933	11
1934	10
1935	13
1936	10
1937	10
1938	9
1939	11
1940	11
1941	11
1942	0
1943	12
1944	12
1945	0
1946	11
1947	11
1948	11
1949	11
1950	11
1951	0
1952	12
1953	11
1954	0
1955	10
1956	11
1957	11
1958	10
1959	12
1960	10
1961	0
1962	0
1963	12
1964	0
1965	13
1966	0
1967	0
1968	14
1969	11
1970	11
1971	0
1972	13
1973	10
1974	13
1975	0
1976	11
1977	0
1978	10
1979	0
1980	10
1981	11
1982	0
1983	0
1984	11
1985	10
1986	10
1987	0
1988	11
1989	10
1990	0
1991	11
1992	11
1993	0
1994	11
1995	0
1996	11
1997	0
1998	10
1999	13
2000	11
2001	11
2002	10
2003	12
2004	12
2005	0
2006	11
2007	11
2008	0
2009	0
2010	12
2011	13
2012	14
2013	0
2014	0
2015	0
2016	11
2017	11
2018	13
2019	11
2020	11
2021	0
2022	0
2023	0
2024	11
2025	0
2026	11
2027	12
2028	11
2029	12
2030	0
2031	0
2032	13
2033	12
2034	11
2035	11
2036	15
2037	0
2038	13
2039	13
2040	12
2041	0
2042	14
2043	0
2044	0
2045	0
2046	0
2047	0
2048	8
2049	9
2050	8
2051	8
2052	9
2053	9
2054	9
2055	10
2056	8
2057	10
2058	9
2059	9
2060	9
2061	10
2062	9
2063	11
2064	8
2065	10
2066	9
2067	9
2068	9
2069	10
2070	10
2071	11
2072	10
2073	11
2074	10
2075	11
2076	10
2077	10
2078	10
2079	11
2080	9
2081	10
2082	8
2083	10
2084	9
2085	11
2086	10
2087	10
2088	10
2089	11
2090	10
2091	11
2092	10
2093	10
2094	10
2095	0
2096	9
2097	9
2098	10
2099	10
2100	10
2101	11
2102	11
2103	10
2104	9
2105	10
2106	11
2107	12
2108	10
2109	13
2110	10
2111	0
2112	9
2113	9
2114	10
2115	9
2116	10
2117	10
2118	9
2119	11
2120	9
2121	10
2122	9
2123	9
2124	10
2125	12
2126	9
2127	12
2128	11
2129	10
2130	10
2131	11
2132	11
2133	12
2134	12
2135	10
2136	11
2137	11
2138	10
2139	10
2140	10
2141	14
2142	10
2143	12
2144	10
2145	10
2146	13
2147	10
2148	9
2149	11
2150	10
2151	11
2152	9
2153	10
2154	11
2155	0
2156	10
2157	0
2158	11
2159	11
2160	10
2161	11
2162	11
2163	0
2164	15
2165	0
2166	11
2167	13
2168	12
2169	10
2170	0
2171	0
2172	0
2173	11
2174	11
2175	0
2176	9
2177	10
2178	9
2179	11
2180	10
2181	11
2182	11
2183	10
2184	9
2185	9
2186	10
2187	0
2188	9
2189	10
2190	11
2191	10
2192	9
2193	12
2194	9
2195	12
2196	9
2197	10
2198	10
2199	11
2200	9
2201	11
2202	11
2203	11
2204	10
2205	12
2206	11
2207	0
2208	10
2209	10
2210	9
2211	9
2212	9
2213	11
2214	10
2215	0
2216	10
2217	10
2218	10
2219	11
2220	9
2221	10
2222	11
2223	10
2224	9
2225	10
2226	10
2227	12
2228	10
2229	12
2230	0
2231	10
2232	11
2233	12
2234	11
2235	10
2236	12
2237	13
2238	10
2239	14
2240	10
2241	9
2242	10
2243	11
2244	11
2245	11
2246	11
2247	10
2248	11
2249	10
2250	9
2251	9
2252	13
2253	0
2254	13
2255	12
2256	10
2257	9
2258	11
2259	12
2260	11
2261	10
2262	11
2263	0
2264	11
2265	12
2266	0
2267	10
2268	11
2269	12
2270	11
2271	10
2272	10
2273	10
2274	10
2275	11
2276	12
2277	13
2278	11
2279	0
2280	9
2281	12
2282	0
2283	12
2284	13
2285	0
2286	0
2287	0
2288	10
2289	11
2290	11
2291	0
2292	12
2293	14
2294	10
2295	0
2296	12
2297	13
2298	11
2299	12
2300	0
2301	0
2302	0
2303	10
2304	8
2305	10
2306	8
2307	10
2308	10
2309	11
2310	10
2311	10
2312	9
2313	9
2314	8
2315	10
2316	10
2317	10
2318	10
2319	10
2320	9
2321	10
2322	9
2323	12
2324	9
2325	11
2326	10
2327	11
2328	11
2329	10
2330	10
2331	11
2332	9
2333	13
2334	10
2335	0
2336	11
2337	9
2338	9
2339	13
2340	10
2341	10
2342	9
2343	11
2344	11
2345	11
2346	9
2347	10
2348	10
2349	0
2350	0
2351	12
2352	10
2353	11
2354	9
2355	17
2356	11
2357	12
2358	14
2359	0
2360	11
2361	11
2362	11
2363	11
2364	0
2365	11
2366	11
2367	10
2368	9
2369	10
2370	10
2371	11
2372	11
2373	10
2374	0
2375	0
2376	9
2377	10
2378	10
2379	12
2380	12
2381	10
2382	11
2383	11
2384	10
2385	11
2386	9
2387	11
2388	10
2389	11
2390	11
2391	0
2392	11
2393	11
2394	11
2395	14
2396	10
2397	0
2398	11
2399	13
2400	10
2401	11
2402	14
2403	11
2404	11
2405	9
2406	0
2407	10
2408	10
2409	11
2410	11
2411	11
2412	10
2413	0
2414	10
2415	13
2416	10
2417	11
2418	0
2419	12
2420	11
2421	11
2422	12
2423	0
2424	11
2425	0
2426	12
2427	0
2428	0
2429	0
2430	13
2431	0
2432	10
2433	9
2434	10
2435	10
2436	10
2437	11
2438	12
2439	12
2440	11
2441	12
2442	10
2443	10
2444	11
2445	11
2446	10
2447	11
2448	11
2449	11
2450	11
2451	11
2452	9
2453	15
2454	10
2455	12
2456	10
2457	11
2458	10
2459	11
2460	0
2461	0
2462	11
2463	0
2464	10
2465	10
2466	10
2467	10
2468	0
2469	10
2470	0
2471	12
2472	0
2473	12
2474	10
2475	12
2476	13
2477	12
2478	11
2479	0
2480	11
2481	10
2482	12
2483	11
2484	10
2485	0
2486	13
2487	11
2488	11
2489	11
2490	15
2491	13
2492	11
2493	0
2494	11
2495	0
2496	9
2497	11
2498	10
2499	10
2500	12
2501	10
2502	11
2503	12
2504	10
2505	11
2506	0
2507	11
2508	11
2509	10
2510	12
2511	0
2512	12
2513	9
2514	11
2515	12
2516	11
2517	13
2518	11
2519	11
2520	10
2521	12
2522	13
2523	0
2524	11
2525	0
2526	0
2527	13
2528	10
2529	10
2530	11
2531	10
2532	13
2533	12
2534	13
2535	0
2536	10
2537	12
2538	11
2539	11
2540	12
2541	0
2542	0
2543	11
2544	12
2545	12
2546	12
2547	13
2548	11
2549	0
2550	0
2551	0
2552	11
2553	11
2554	14
2555	11
2556	15
2557	0
2558	0
2559	0
2560	9
2561	11
2562	9
2563	10
2564	9
2565	10
2566	10
2567	10
2568	9
2569	11
2570	11
2571	9
2572	10
2573	13
2574	10
2575	10
2576	9
2577	9
2578	9
2579	10
2580	9
2581	11
2582	10
2583	11
2584	10
2585	9
2586	10
2587	10
2588	11
2589	13
2590	13
2591	14
2592	9
2593	9
2594	10
2595	10
2596	10
2597	10
2598	11
2599	11
2600	9
2601	12
2602	9
2603	13
2604	10
2605	12
2606	11
2607	11
2608	10
2609	11
2610	10
2611	10
2612	11
2613	11
2614	9
2615	11
2616	11
2617	11
2618	9
2619	12
2620	11
2621	11
2622	0
2623	0
2624	9
2625	9
2626	9
2627	10
2628	10
2629	10
2630	11
2631	10
2632	8
2633	11
2634	11
2635	12
2636	11
2637	12
2638	0
2639	11
2640	10
2641	0
2642	14
2643	11
2644	11
2645	11
2646	10
2647	12
2648	0
2649	11
2650	11
2651	0
2652	0
2653	11
2654	0
2655	0
2656	10
2657	10
2658	11
2659	11
2660	10
2661	11
2662	0
2663	11
2664	10
2665	11
2666	11
2667	0
2668	13
2669	12
2670	12
2671	11
2672	11
2673	0
2674	11
2675	11
2676	11
2677	13
2678	11
2679	12
2680	12
2681	13
2682	0
2683	0
2684	11
2685	11
2686	12
2687	0
2688	10
2689	9
2690	11
2691	13
2692	10
2693	10
2694	11
2695	11
2696	8
2697	11
2698	11
2699	12
2700	11
2701	10
2702	11
2703	11
2704	10
2705	11
2706	11
2707	11
2708	12
2709	10
2710	10
2711	0
2712	10
2713	11
2714	10
2715	12
2716	10
2717	13
2718	11
2719	12
2720	9
2721	10
2722	10
2723	10
2724	0
2725	11
2726	12
2727	10
2728	10
2729	0
2730	11
2731	11
2732	12
2733	12
2734	11
2735	11
2736	10
2737	10
2738	9
2739	12
2740	11
2741	10
2742	0
2743	0
2744	11
2745	0
2746	11
2747	10
2748	13
2749	0
2750	0
2751	12
2752	10
2753	9
2754	0
2755	11
2756	12
2757	12
2758	10
2759	0
2760	9
2761	10
2762	10
2763	13
2764	13
2765	11
2766	13
2767	13
2768	11
2769	11
2770	14
2771	12
2772	11
2773	13
2774	11
2775	0
2776	11
2777	11
2778	0
2779	11
2780	0
2781	0
2782	0
2783	11
2784	11
2785	10
2786	11
2787	12
2788	10
2789	13
2790	11
2791	0
2792	10
2793	13
2794	10
2795	12
2796	0
2797	0
2798	12
2799	0
2800	10
2801	12
2802	16
2803	0
2804	0
2805	11
2806	0
2807	0
2808	12
2809	11
2810	12
2811	11
2812	12
2813	0
2814	0
2815	0
2816	8
2817	12
2818	10
2819	13
2820	9
2821	10
2822	10
2823	12
2824	9
2825	12
2826	9
2827	9
2828	10
2829	12
2830	0
2831	11
2832	11
2833	10
2834	11
2835	10
2836	11
2837	11
2838	10
2839	11
2840	9
2841	12
2842	11
2843	11
2844	14
2845	0
2846	11
2847	13
2848	10
2849	13
2850	11
2851	11
2852	11
2853	12
2854	10
2855	11
2856	10
2857	11
2858	10
2859	11
2860	0
2861	10
2862	12
2863	13
2864	10
2865	12
2866	10
2867	10
2868	0
2869	11
2870	13
2871	13
2872	11
2873	14
2874	10
2875	12
2876	10
2877	12
2878	0
2879	2
2880	10
2881	10
2882	11
2883	11
2884	12
2885	11
2886	12
2887	0
2888	10
2889	12
2890	10
2891	11
2892	13
2893	10
2894	11
2895	11
2896	9
2897	11
2898	9
2899	11
2900	10
2901	11
2902	0
2903	0
2904	12
2905	12
2906	10
2907	11
2908	0
2909	0
2910	0
2911	0
2912	11
2913	11
2914	0
2915	0
2916	12
2917	12
2918	11
2919	12
2920	10
2921	11
2922	12
2923	13
2924	10
2925	14
2926	0
2927	13
2928	10
2929	12
2930	10
2931	0
2932	11
2933	13
2934	11
2935	0
2936	11
2937	13
2938	11
2939	0
2940	0
2941	0
2942	0
2943	0
2944	9
2945	11
2946	9
2947	11
2948	10
2949	11
2950	13
2951	10
2952	10
2953	12
2954	12
2955	12
2956	13
2957	11
2958	0
2959	12
2960	10
2961	12
2962	12
2963	12
2964	12
2965	11
2966	11
2967	0
2968	9
2969	12
2970	0
2971	0
2972	12
2973	0
2974	13
2975	0
2976	11
2977	10
2978	10
2979	10
2980	11
2981	12
2982	11
2983	0
2984	10
2985	12
2986	12
2987	12
2988	11
2989	0
2990	0
